"Minnesota Population Projections by Age and Gender, 2017-2065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minnesota State Demographic Center, December 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Megan Dayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reissue of August 2015 dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,Sex,Age,2013**,2014**,2015**,2016**,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
27,Female,4,34173,34624,34089,34155,34302,34852,35105,35265,35337,35365,35335,35292,35251,35218,35187,35162,35149,35133,35128,35140,35160,35176,35200,35226,35247,35285,35326,35373,35414,35450,35464,35462,35443,35411,35378,35353,35336,35322,35319,35323,35328,35334,35340,35345,35353,35361,35366,35374,35378,35382,35388,35391,35391,35395,35393,35391,35385,35378
27,Female,5,35922,34301,34796,34271,34597,34370,34922,35175,35335,35407,35436,35406,35362,35321,35287,35257,35231,35218,35209,35210,35228,35254,35270,35295,35321,35352,35399,35449,35498,35540,35579,35597,35599,35585,35559,35532,35515,35505,35494,35494,35500,35508,35515,35523,35531,35542,35553,35560,35571,35577,35584,35593,35599,35601,35608,35608,35609,35605
27,Female,6,35819,35905,34295,34867,34517,34749,34521,35074,35328,35489,35559,35588,35559,35514,35473,35439,35408,35381,35375,35372,35380,35403,35430,35446,35470,35506,35547,35604,35654,35703,35748,35791,35813,35820,35812,35793,35773,35763,35755,35747,35749,35758,35766,35775,35786,35797,35810,35824,35834,35847,35855,35865,35876,35885,35890,35899,35901,35905
27,Female,7,35416,35891,35937,34425,34889,34613,34845,34614,35169,35423,35584,35655,35684,35653,35608,35567,35534,35502,35482,35482,35485,35499,35523,35550,35566,35599,35644,35695,35753,35804,35856,35905,35952,35980,35993,35991,35980,35967,35960,35955,35949,35953,35962,35973,35985,35998,36011,36028,36044,36057,36073,36084,36097,36110,36121,36129,36140,36145
27,Female,8,35601,35535,35934,36132,34635,34986,34708,34939,34707,35263,35518,35679,35750,35779,35748,35703,35662,35627,35603,35589,35595,35605,35618,35642,35669,35695,35738,35793,35844,35903,35957,36014,36067,36119,36153,36172,36179,36174,36164,36159,36157,36154,36157,36170,36183,36197,36213,36229,36248,36268,36282,36302,36315,36331,36346,36360,36370,36384
27,Female,9,35741,35712,35555,36054,36328,34753,35103,34824,35053,34820,35380,35634,35795,35867,35895,35864,35819,35777,35750,35731,35724,35736,35746,35759,35784,35820,35855,35907,35963,36016,36078,36135,36196,36255,36314,36354,36381,36395,36393,36385,36383,36383,36379,36386,36400,36416,36433,36451,36470,36492,36513,36532,36553,36569,36587,36606,36622,36635
27,Female,10,34771,35773,35799,35746,36336,36436,34856,35206,34925,35154,34919,35481,35736,35897,35969,35997,35966,35921,35885,35864,35852,35851,35863,35873,35886,35921,35967,36011,36064,36120,36176,36242,36304,36371,36436,36501,36549,36584,36600,36600,36595,36595,36594,36593,36603,36620,36638,36658,36679,36701,36725,36749,36770,36793,36812,36833,36854,36873
27,Female,11,34135,34904,35758,35893,35966,36522,36622,35033,35384,35101,35329,35091,35655,35910,36072,36144,36171,36140,36101,36072,36057,36051,36049,36062,36072,36094,36138,36193,36239,36293,36352,36411,36481,36549,36621,36693,36766,36821,36859,36877,36880,36877,36875,36877,36878,36890,36909,36931,36952,36976,37000,37028,37054,37078,37104,37125,37148,37172
27,Female,12,34882,34224,34947,35888,36155,36081,36638,36738,35144,35496,35210,35438,35198,35764,36020,36182,36254,36281,36257,36224,36200,36192,36186,36184,36197,36217,36249,36302,36358,36405,36461,36525,36588,36663,36737,36817,36896,36977,37034,37074,37095,37100,37097,37098,37103,37106,37121,37142,37166,37191,37217,37245,37274,37303,37329,37358,37382,37407
27,Female,13,34862,34911,34141,34961,36303,36225,36151,36708,36808,35211,35563,35276,35504,35263,35831,36087,36249,36321,36354,36336,36310,36293,36285,36279,36277,36300,36329,36371,36425,36482,36532,36592,36660,36729,36810,36891,36979,37065,37149,37210,37252,37276,37281,37280,37283,37291,37297,37313,37338,37364,37391,37420,37451,37483,37514,37543,37575,37601
27,Female,14,34622,34886,34980,34315,35296,36413,36334,36259,36818,36918,35315,35668,35380,35606,35365,35935,36191,36353,36432,36471,36460,36440,36423,36415,36409,36417,36449,36488,36531,36586,36646,36700,36764,36837,36912,37000,37089,37184,37273,37360,37424,37468,37492,37499,37501,37506,37516,37525,37543,37571,37599,37629,37661,37693,37729,37763,37795,37829
27,Female,15,34448,34676,34963,35094,34683,35416,36537,36457,36382,36942,37041,35433,35785,35496,35722,35478,36052,36308,36477,36563,36610,36604,36584,36567,36559,36563,36581,36622,36662,36705,36763,36827,36886,36955,37034,37116,37212,37308,37406,37498,37587,37654,37698,37724,37733,37737,37745,37758,37769,37789,37820,37850,37882,37917,37952,37990,38027,38061
27,Female,16,34586,34616,34829,35021,35497,34868,35604,36730,36649,36572,37135,37234,35617,35971,35679,35903,35656,36235,36498,36674,36767,36820,36815,36794,36777,36779,36791,36819,36861,36901,36947,37009,37077,37141,37216,37302,37391,37494,37594,37695,37789,37881,37947,37993,38021,38033,38039,38049,38064,38077,38099,38132,38165,38199,38237,38274,38315,38354
27,Female,17,34695,34814,34760,35032,35518,35692,35058,35797,36929,36847,36769,37334,37433,35807,36161,35866,36088,35839,36431,36701,36884,36983,37037,37032,37011,37003,37014,37036,37063,37107,37150,37199,37266,37339,37409,37490,37583,37680,37786,37889,37992,38089,38180,38248,38297,38328,38341,38349,38362,38378,38393,38418,38453,38488,38525,38565,38604,38648
27,Female,18,34882,34230,34150,34147,34750,35076,35250,34625,35357,36476,36396,36320,36879,36978,35373,35725,35436,35661,35424,36024,36299,36488,36588,36641,36638,36627,36631,36652,36675,36706,36753,36801,36856,36928,37008,37086,37177,37278,37379,37488,37594,37701,37799,37894,37966,38018,38053,38070,38083,38099,38120,38137,38166,38205,38243,38284,38328,38371
27,Female,19,36532,35973,35182,35067,35626,35934,36268,36442,35792,36545,37697,37611,37529,38101,38200,36539,36897,36591,36814,36568,37195,37481,37672,37772,37825,37828,37826,37836,37855,37877,37908,37957,38007,38066,38143,38228,38311,38407,38509,38611,38721,38829,38934,39032,39128,39200,39252,39286,39302,39314,39329,39349,39365,39394,39434,39472,39514,39558
27,Female,20,36944,36395,35681,35155,35214,35099,35404,35735,35908,35269,36013,37149,37067,36987,37553,37652,36016,36371,36079,36312,36079,36717,37003,37193,37294,37357,37370,37379,37391,37413,37440,37475,37530,37587,37652,37738,37832,37924,38024,38130,38236,38350,38458,38566,38669,38768,38844,38901,38939,38959,38974,38995,39019,39039,39072,39115,39157,39202
27,Female,21,37259,36692,35998,35536,34796,34989,34875,35179,35508,35681,35048,35787,36917,36835,36756,37319,37418,35793,36154,35871,36112,35888,36535,36820,37011,37121,37194,37218,37228,37242,37268,37300,37339,37401,37465,37537,37631,37733,37829,37932,38041,38150,38265,38376,38488,38593,38697,38776,38835,38877,38900,38919,38942,38970,38993,39029,39075,39120
27,Female,22,35506,37488,36686,36285,34859,34743,34936,34822,35126,35454,35627,34994,35733,36861,36779,36701,37263,37361,35746,36113,35838,36084,35861,36522,36807,37008,37128,37212,37236,37247,37265,37294,37331,37377,37444,37515,37595,37698,37803,37901,38008,38120,38229,38347,38461,38576,38684,38791,38872,38935,38979,39005,39027,39052,39083,39109,39148,39196
27,Female,23,34015,34634,36672,36158,36063,34114,34006,34200,34092,34392,34716,34886,34269,34995,36102,36024,35949,36503,36608,35035,35405,35146,35396,35184,35849,36142,36351,36482,36567,36593,36610,36634,36670,36713,36767,36843,36923,37013,37119,37229,37331,37442,37556,37669,37791,37910,38028,38141,38251,38337,38403,38453,38484,38510,38541,38576,38606,38650
27,Female,24,33998,34057,34733,36922,35678,36528,34558,34445,34640,34528,34830,35157,35329,34701,35435,36554,36472,36396,36961,37074,35486,35864,35599,35847,35627,36319,36624,36844,36976,37061,37090,37111,37138,37177,37226,37287,37370,37457,37549,37658,37770,37874,37984,38100,38215,38339,38460,38580,38696,38808,38895,38964,39014,39046,39074,39106,39142,39174
27,Female,25,34187,34512,34671,35352,37113,36262,37110,35116,34997,35189,35074,35378,35709,35881,35241,35985,37119,37035,36963,37541,37660,36052,36433,36160,36405,36186,36906,37222,37445,37578,37666,37699,37722,37753,37797,37853,37920,38010,38099,38192,38303,38417,38521,38632,38751,38868,38993,39116,39239,39356,39470,39559,39629,39680,39713,39742,39774,39811
27,Female,26,35012,34578,34920,35277,36252,37749,36893,37739,35717,35591,35782,35663,35970,36305,36477,35824,36578,37728,37647,37580,38172,38298,36661,37045,36763,37014,36797,37545,37864,38089,38226,38317,38353,38380,38416,38467,38529,38603,38695,38786,38881,38993,39107,39212,39325,39445,39565,39691,39817,39941,40061,40175,40266,40338,40389,40423,40453,40485
27,Female,27,36502,35379,34923,35430,35149,36565,38076,37219,38063,36026,35897,36088,35966,36274,36611,36784,36124,36883,38049,37973,37910,38513,38640,36988,37373,37097,37355,37143,37907,38229,38458,38599,38695,38736,38769,38812,38869,38939,39015,39109,39203,39300,39412,39528,39636,39751,39874,39996,40124,40253,40379,40501,40618,40710,40783,40838,40873,40904
27,Female,28,37790,36781,35612,35325,36083,35477,36906,38432,37573,38414,36363,36231,36420,36295,36605,36945,37118,36450,37223,38404,38334,38277,38883,39010,37342,37738,37467,37733,37515,38298,38625,38859,39005,39106,39153,39193,39242,39306,39378,39457,39554,39649,39746,39861,39978,40089,40207,40331,40455,40585,40717,40846,40970,41090,41184,41258,41314,41351
27,Female,29,37007,38082,37111,36057,36104,36433,35826,37269,38812,37950,38789,36721,36586,36774,36647,36959,37301,37474,36805,37590,38790,38724,38665,39276,39403,37727,38135,37868,38132,37910,38713,39045,39285,39436,39544,39597,39645,39700,39767,39842,39923,40022,40116,40215,40334,40452,40565,40685,40812,40939,41071,41205,41336,41462,41585,41679,41756,41813
27,Female,30,37750,37103,38176,37300,36549,36344,36671,36064,37516,39071,38207,39045,36967,36828,37015,36887,37200,37543,37724,37056,37852,39066,38998,38939,39554,39691,38011,38431,38161,38424,38200,39024,39362,39608,39767,39882,39943,39998,40055,40124,40202,40285,40383,40481,40582,40702,40824,40939,41062,41191,41321,41455,41591,41725,41854,41979,42075,42153
27,Female,31,38089,37882,37137,38504,37681,36754,36545,36870,36264,37723,39288,38422,39260,37172,37031,37217,37087,37401,37753,37941,37275,38082,39303,39233,39173,39802,39948,38267,38690,38417,38681,38458,39302,39646,39899,40065,40188,40257,40314,40374,40446,40526,40609,40709,40810,40914,41036,41161,41278,41404,41535,41667,41803,41943,42079,42210,42337,42436
27,Female,32,37801,38227,37912,37278,39006,37888,36953,36739,37063,36458,37924,39499,38631,39467,37370,37227,37413,37281,37603,37963,38158,37494,38305,39532,39462,39411,40053,40210,38518,38943,38669,38936,38713,39578,39931,40191,40366,40498,40569,40627,40691,40765,40844,40930,41033,41136,41242,41367,41495,41614,41742,41876,42011,42150,42292,42430,42564,42694
27,Female,33,37185,37943,38304,38050,37919,39099,37979,37039,36823,37146,36542,38011,39589,38722,39556,37456,37313,37498,37372,37701,38069,38271,37604,38418,39648,39587,39546,40201,40358,38661,39089,38817,39087,38869,39752,40112,40381,40564,40699,40773,40834,40899,40974,41055,41144,41250,41356,41464,41592,41722,41844,41976,42112,42249,42391,42536,42676,42813
27,Female,34,35078,37308,38077,38442,38509,38073,39256,38129,37183,36964,37286,36682,38157,39741,38873,39706,37600,37455,37646,37526,37862,38238,38441,37770,38587,39832,39781,39750,40407,40565,38862,39295,39026,39300,39084,39987,40356,40634,40820,40958,41034,41098,41163,41240,41324,41415,41525,41632,41743,41874,42006,42131,42264,42403,42543,42687,42835,42978
27,Female,35,33884,35094,37274,38096,38673,38574,38137,39320,38191,37241,37021,37341,36739,38216,39803,38935,39767,37658,37519,37717,37602,37945,38323,38526,37854,38681,39940,39898,39867,40528,40688,38984,39423,39156,39436,39225,40150,40529,40810,40999,41140,41219,41283,41350,41429,41516,41610,41723,41832,41946,42079,42215,42342,42478,42619,42762,42909,43059
27,Female,36,32819,33745,35021,37304,38260,38675,38576,38138,39320,38190,37240,37019,37339,36738,38213,39801,38935,39765,37663,37531,37735,37627,37970,38348,38551,37888,38727,39996,39956,39925,40590,40755,39052,39496,39236,39521,39317,40260,40642,40926,41118,41262,41342,41408,41478,41560,41650,41746,41861,41973,42090,42226,42364,42494,42633,42777,42923,43072
27,Female,37,31505,32789,33714,35005,37570,38350,38765,38664,38223,39408,38273,37319,37095,37414,36814,38292,39884,39018,39853,37756,37629,37839,37730,38074,38453,38666,38010,38861,40136,40095,40067,40738,40907,39204,39655,39399,39691,39491,40451,40836,41123,41318,41462,41544,41613,41686,41770,41863,41961,42080,42194,42314,42451,42593,42724,42865,43012,43160
27,Female,38,32170,31499,32729,33722,35324,37549,38329,38743,38642,38201,39384,38249,37296,37071,37389,36791,38267,39859,39000,39841,37752,37632,37842,37733,38077,38467,38689,38043,38895,40171,40134,40109,40785,40961,39261,39720,39471,39770,39571,40548,40937,41226,41422,41568,41653,41725,41800,41887,41982,42084,42205,42322,42444,42585,42728,42863,43006,43156
27,Female,39,30648,32052,31452,32744,34108,35403,37633,38412,38826,38725,38280,39464,38326,37369,37141,37458,36861,38340,39942,39091,39937,37852,37731,37940,37831,38185,38585,38818,38169,39025,40308,40273,40253,40936,41118,39419,39886,39643,39943,39744,40737,41129,41419,41618,41767,41855,41929,42006,42096,42193,42297,42421,42541,42665,42809,42954,43091,43237
27,Female,40,30864,30589,31919,31388,32900,34120,35414,37645,38423,38838,38736,38290,39473,38334,37375,37146,37461,36866,38352,39962,39120,39971,37885,37764,37972,37872,38236,38647,38881,38232,39091,40380,40350,40335,41025,41214,39519,39994,39753,40054,39855,40863,41255,41548,41749,41901,41991,42068,42148,42241,42340,42447,42572,42695,42822,42968,43116,43255
27,Female,41,32312,30826,30525,31855,31672,32866,34084,35377,37605,38382,38795,38693,38247,39428,38289,37331,37103,37415,36828,38321,39937,39103,39952,37868,37747,37965,37875,38248,38660,38894,38248,39111,40405,40381,40372,41071,41268,39578,40056,39816,40119,39920,40942,41337,41633,41837,41992,42084,42164,42246,42342,42444,42553,42681,42807,42937,43084,43235
27,Female,42,35168,32251,30644,30427,32206,31619,32810,34027,35317,37541,38316,38729,38626,38180,39359,38222,37264,37036,37354,36776,38272,39894,39063,39909,37828,37717,37944,37865,38238,38651,38888,38245,39112,40412,40395,40393,41099,41304,39617,40097,39859,40163,39962,41000,41397,41696,41903,42061,42155,42238,42323,42421,42526,42638,42768,42897,43029,43179
27,Female,43,35870,35135,32208,30624,30665,32220,31632,32824,34040,35331,37556,38330,38742,38638,38191,39368,38231,37271,37047,37371,36801,38305,39929,39099,39943,37873,37770,38007,37926,38301,38718,38958,38318,39193,40500,40490,40495,41211,41419,39729,40211,39975,40276,40076,41127,41527,41829,42039,42199,42296,42381,42469,42570,42676,42790,42924,43054,43189
27,Female,44,34543,35784,35037,32111,30830,30617,32169,31583,32773,33986,35275,37496,38268,38679,38576,38128,39303,38166,37215,36998,37327,36766,38268,39891,39063,39915,37857,37765,38002,37922,38299,38720,38965,38330,39211,40525,40524,40537,41256,41466,39777,40262,40024,40327,40128,41196,41599,41904,42116,42278,42378,42466,42556,42659,42768,42885,43021,43154
27,Female,45,33715,34409,35645,34886,32211,30746,30533,32081,31496,32683,33893,35178,37393,38162,38572,38469,38021,39193,38067,37125,36914,37247,36690,38188,39809,38994,39854,37810,37718,37956,37879,38259,38685,38934,38306,39194,40516,40522,40537,41259,41472,39785,40270,40034,40338,40141,41230,41635,41942,42158,42323,42425,42515,42607,42713,42825,42944,43083
27,Female,46,34311,33616,34293,35577,35068,32216,30750,30537,32085,31500,32686,33897,35182,37396,38164,38573,38468,38019,39197,38077,37139,36932,37264,36709,38209,39841,39039,39905,37862,37769,38009,37935,38320,38751,39007,38384,39281,40613,40621,40638,41364,41579,39887,40373,40139,40443,40246,41356,41764,42073,42291,42459,42563,42656,42750,42858,42972,43094
27,Female,47,35598,34230,33397,34212,35747,34972,32128,30667,30453,31998,31413,32596,33804,35085,37293,38058,38465,38360,37918,39100,37989,37060,36852,37182,36631,38137,39777,38989,39852,37813,37724,37966,37897,38286,38724,38986,38370,39274,40608,40618,40639,41366,41581,39891,40379,40147,40452,40257,41388,41799,42110,42331,42502,42608,42703,42799,42910,43026
27,Female,48,37936,35551,34118,33330,34347,35688,34913,32074,30615,30402,31944,31360,32542,33747,35025,37230,37992,38397,38299,37864,39050,37947,37017,36808,37136,36597,38111,39762,38977,39836,37804,37718,37963,37898,38294,38738,39008,38399,39306,40642,40655,40677,41405,41622,39933,40423,40191,40496,40302,41039,41447,41758,41979,42150,42257,42353,42450,42561
27,Female,49,39077,37714,35360,33994,33405,34203,35539,34768,31940,30488,30276,31810,31230,32406,33606,34880,37074,37833,38244,38152,37727,38915,37816,36889,36681,37017,36491,38011,39658,38877,39735,37714,37632,37882,37823,38225,38678,38953,38349,39257,40594,40609,40631,41360,41579,39895,40386,40157,40464,40271,41031,41441,41755,41978,42151,42261,42360,42458
27,Female,50,40218,38902,37595,35257,34074,33319,34116,35448,34679,31858,30410,30198,31729,31150,32323,33520,34790,36979,37742,38159,38075,37655,38841,37743,36818,36619,36962,36450,37967,39615,38839,39698,37685,37608,37863,37811,38220,38680,38958,38356,39267,40606,40620,40645,41376,41597,39915,40408,40181,40488,40297,41082,41495,41811,42036,42212,42324,42425
27,Female,51,40608,40020,38723,37378,35181,33918,33166,33960,35286,34521,31712,30271,30061,31585,31007,32175,33367,34631,36818,37583,38006,37929,37511,38692,37600,36687,36498,36849,36340,37854,39500,38732,39592,37591,37520,37781,37737,38152,38615,38896,38296,39208,40544,40561,40589,41321,41544,39867,40361,40137,40445,40255,41073,41488,41807,42034,42211,42327
27,Female,52,41559,40385,39810,38520,37384,35082,33822,33073,33864,35186,34424,31623,30186,29976,31497,30921,32086,33273,34541,36729,37498,37927,37849,37431,38608,37528,36626,36446,36794,36291,37804,39453,38692,39553,37563,37499,37766,37729,38146,38612,38894,38297,39207,40545,40564,40594,41329,41554,39879,40375,40151,40459,40271,41124,41541,41862,42092,42271
27,Female,53,41728,41327,40119,39589,38458,37253,34959,33703,32957,33746,35064,34304,31513,30081,29872,31388,30814,31974,33164,34435,36624,37396,37823,37746,37327,38512,37444,36553,36372,36719,36222,37736,39386,38635,39498,37520,37464,37736,37702,38120,38590,38873,38275,39187,40526,40546,40580,41317,41542,39872,40368,40147,40455,40268,41161,41580,41903,42135
27,Female,54,40548,41594,41202,39981,39681,38373,37171,34881,33629,32884,33672,34987,34229,31443,30015,29807,31320,30746,31911,33105,34380,36572,37341,37768,37688,37279,38472,37414,36523,36341,36687,36198,37715,39371,38629,39494,37526,37477,37751,37719,38139,38611,38893,38297,39211,40552,40574,40609,41349,41575,39907,40403,40184,40492,40304,40828,41245,41566
27,Female,55,40310,40322,41312,40902,39997,39469,38169,36972,34694,33449,32708,33492,34800,34046,31275,29855,29648,31153,30590,31754,32949,34225,36407,37171,37596,37527,37130,38327,37274,36387,36207,36554,36074,37590,39248,38517,39386,37433,37386,37661,37631,38052,38524,38806,38213,39127,40468,40492,40530,41270,41498,39836,40332,40116,40424,40237,40802,41220
27,Female,56,39145,40033,40020,40984,40951,39771,39247,37953,36764,34498,33260,32523,33302,34604,33854,31098,29686,29482,30984,30430,31596,32790,34060,36233,36991,37425,37367,36980,38174,37125,36244,36068,36417,35946,37461,39122,38403,39274,37332,37287,37563,37535,37954,38428,38712,38123,39037,40376,40402,40443,41184,41412,39757,40254,40040,40347,40162,40771
27,Female,57,37398,38912,39782,39756,41054,40753,39576,39055,37767,36583,34328,33097,32364,33140,34434,33689,30946,29542,29344,30846,30302,31469,32659,33924,36088,36852,37294,37246,36859,38049,37007,36131,35959,36310,35850,37366,39032,38325,39193,37260,37218,37494,37465,37885,38362,38647,38061,38975,40315,40341,40385,41127,41356,39706,40204,39991,40299,40115
27,Female,58,36871,37120,38566,39482,39767,40806,40506,39335,38818,37538,36361,34118,32895,32167,32938,34225,33484,30757,29369,29178,30679,30144,31306,32490,33749,35913,36681,37132,37084,36699,37885,36852,35983,35817,36169,35721,37238,38907,38206,39072,37150,37110,37384,37358,37778,38257,38543,37960,38875,40211,40240,40286,41027,41258,39615,40112,39903,40209
27,Female,59,35855,36616,36777,38303,39350,39503,40535,40237,39073,38559,37287,36118,33889,32675,31952,32718,33996,33260,30558,29185,29002,30500,29970,31126,32303,33565,35727,36500,36949,36901,36520,37704,36679,35819,35658,36013,35578,37095,38762,38067,38930,37019,36979,37253,37229,37649,38130,38417,37837,38751,40085,40116,40164,40904,41135,39501,39998,39790
27,Female,60,34595,35551,36255,36476,38160,39093,39245,40271,39976,38817,38307,37044,35881,33666,32460,31742,32503,33774,33050,30370,29013,28836,30327,29802,30952,32133,33397,35560,36327,36774,36729,36351,37534,36518,35668,35512,35871,35449,36962,38625,37938,38795,36895,36857,37131,37108,37528,38012,38298,37722,38635,39967,39999,40049,40789,41020,39393,39889
27,Female,61,33786,34292,35153,35882,36450,37893,38818,38969,39988,39695,38542,38037,36782,35628,33427,32231,31518,32274,33543,32830,30174,28832,28658,30140,29619,30772,31957,33225,35377,36138,36586,36545,36172,37354,36350,35511,35361,35723,35310,36816,38477,37796,38647,36759,36724,36998,36978,37398,37883,38169,37598,38510,39839,39872,39924,40664,40895,39277
27,Female,62,32104,33494,33962,34801,35888,36185,37616,38532,38682,39696,39404,38257,37757,36512,35365,33180,31993,31285,32043,33310,32609,29976,28644,28472,29946,29439,30595,31783,33045,35187,35944,36393,36356,35989,37171,36178,35350,35208,35567,35162,36663,38320,37643,38490,36614,36582,36856,36838,37257,37745,38031,37463,38375,39699,39734,39789,40528,40758
27,Female,63,30661,31782,33100,33584,34751,35568,35861,37278,38183,38333,39338,39049,37910,37416,36182,35044,32878,31702,31008,31765,33028,32341,29729,28410,28240,29713,29219,30376,31558,32812,34942,35695,36146,36113,35753,36935,35954,35138,34998,35355,34958,36451,38098,37431,38271,36411,36381,36654,36638,37057,37546,37831,37268,38176,39495,39530,39587,40325
27,Female,64,29174,30303,31397,32707,33395,34383,35190,35480,36880,37773,37922,38918,38631,37502,37014,35792,34667,32523,31367,30686,31443,32701,32021,29435,28129,27972,29440,28961,30110,31285,32531,34647,35396,35847,35821,35469,36647,35683,34874,34736,35089,34702,36181,37820,37161,37994,36153,36126,36398,36383,36800,37289,37573,37016,37919,39231,39267,39326
27,Female,65,28719,28756,29952,31036,32552,33086,34064,34864,35151,36536,37418,37566,38554,38270,37150,36666,35456,34341,32222,31085,30416,31173,32421,31747,29184,27899,27752,29219,28746,29888,31058,32301,34407,35152,35607,35587,35242,36420,35462,34659,34522,34872,34491,35961,37594,36943,37768,35944,35919,36189,36176,36591,37081,37364,36812,37712,39016,39054
27,Female,66,29784,28290,28322,29534,30848,32190,32719,33684,34475,34758,36126,36996,37142,38120,37839,36729,36252,35055,33958,31869,30752,30096,30846,32083,31417,28889,27627,27491,28946,28480,29616,30781,32018,34112,34853,35311,35298,34962,36132,35184,34390,34255,34598,34227,35687,37309,36667,37486,35680,35657,35927,35916,36328,36819,37101,36554,37450,38746
27,Female,67,21706,29382,27919,27869,29312,30484,31809,32330,33284,34065,34344,35693,36550,36696,37662,37384,36285,35815,34639,33562,31502,30405,29758,30501,31724,31076,28584,27345,27213,28656,28199,29329,30489,31720,33801,34539,34999,34992,34659,35819,34880,34093,33956,34294,33933,35381,36991,36361,37169,35384,35363,35630,35619,36029,36519,36798,36257,37146
27,Female,68,21429,21446,28982,27540,27868,28939,30096,31403,31916,32857,33627,33902,35232,36076,36220,37174,36901,35812,35357,34203,33146,31117,30035,29396,30130,31350,30720,28265,27043,26914,28345,27899,29023,30177,31403,33469,34203,34664,34658,34326,35475,34545,33761,33623,33954,33605,35039,36637,36018,36812,35051,35030,35294,35284,35689,36177,36454,35917
27,Female,69,21158,21077,21146,28529,27363,27513,28569,29709,30998,31504,32432,33191,33462,34772,35602,35746,36689,36418,35349,34908,33775,32738,30733,29666,29036,29771,30986,30373,27948,26742,26619,28040,27604,28723,29872,31093,33145,33875,34333,34326,33997,35132,34208,33432,33294,33618,33280,34699,36285,35676,36458,34718,34699,34959,34950,35351,35837,36110
27,Female,70,22015,20792,20759,20851,28219,26968,27115,28154,29278,30545,31044,31956,32704,32970,34260,35073,35216,36146,35887,34837,34411,33301,32278,30301,29251,28639,29373,30584,29981,27587,26403,26286,27695,27273,28385,29530,30743,32778,33498,33953,33945,33618,34738,33825,33057,32919,33236,32910,34313,35883,35286,36055,34341,34322,34579,34571,34967,35450
27,Female,71,19275,21702,20486,20406,20581,27913,26676,26822,27848,28959,30211,30704,31605,32345,32608,33880,34681,34824,35752,35502,34469,34056,32957,31945,29987,28958,28362,29099,30301,29705,27336,26168,26058,27461,27049,28165,29305,30514,32535,33245,33695,33686,33354,34463,33555,32791,32649,32958,32645,34033,35593,35007,35760,34066,34048,34300,34290,34681
27,Female,72,18022,18948,21330,20117,20253,20226,27430,26214,26356,27364,28454,29681,30165,31049,31775,32032,33279,34063,34211,35131,34893,33881,33477,32397,31403,29486,28486,27909,28636,29822,29240,26912,25767,25667,27056,26660,27768,28896,30090,32084,32780,33224,33210,32880,33972,33076,32320,32179,32477,32178,33545,35084,34512,35247,33583,33565,33811,33802
27,Female,73,17012,17680,18604,20946,19931,19911,19882,26964,25768,25907,26896,27967,29171,29645,30512,31225,31477,32699,33472,33626,34539,34313,33314,32920,31858,30889,29012,28038,27473,28192,29364,28796,26507,25387,25295,26672,26295,27392,28506,29683,31651,32331,32765,32750,32419,33492,32607,31859,31714,32001,31717,33061,34580,34023,34736,33103,33085,33324
27,Female,74,16136,16694,17349,18249,20604,19527,19507,19477,26414,25242,25376,26344,27392,28568,29031,29879,30576,30822,32023,32781,32941,33844,33623,32641,32258,31226,30286,28454,27502,26950,27660,28816,28264,26023,24932,24850,26212,25852,26931,28025,29182,31116,31777,32202,32184,31855,32905,32033,31294,31147,31421,31152,32469,33963,33422,34111,32514,32496
27,Female,75,15445,15823,16305,16935,17893,20140,19088,19067,19036,25815,24668,24799,25742,26764,27911,28363,29188,29869,30114,31290,32034,32198,33083,32869,31904,31542,30543,29634,27840,26913,26377,27077,28217,27683,25493,24434,24364,25709,25361,26419,27491,28626,30521,31162,31578,31556,31228,32254,31396,30668,30518,30778,30526,31812,33278,32753,33418,31859
27,Female,76,14720,15183,15546,15965,16581,17558,19763,18731,18710,18678,25329,24203,24332,25255,26256,27379,27821,28629,29302,29548,30705,31436,31600,32471,32262,31321,30979,30007,29114,27352,26447,25925,26619,27747,27229,25082,24049,23989,25325,24978,26020,27073,28186,30051,30672,31076,31049,30717,31719,30870,30145,29988,30231,29997,31255,32697,32189,32823
27,Female,77,14184,14373,14842,15198,15587,16174,17129,19282,18274,18254,18221,24707,23609,23732,24631,25606,26698,27128,27918,28580,28825,29956,30666,30829,31681,31487,30574,30253,29305,28434,26715,25839,25335,26019,27131,26633,24540,23540,23490,24798,24454,25473,26498,27585,29407,30006,30397,30364,30030,31002,30165,29448,29285,29509,29294,30517,31926,31437
