date,state,fips,cases,deaths,datetime,rate
2020-03-17,Louisiana,22,196,5,2020-03-17,42.16147241628689
2020-03-17,Mississippi,28,21,0,2020-03-17,7.056098333786379
2020-03-17,Alabama,1,39,0,2020-03-17,7.954013564652365
2020-03-17,Alaska,2,6,0,2020-03-17,8.201819436945096
2020-03-17,Arizona,4,20,0,2020-03-17,2.7477369981550317
2020-03-17,Arkansas,5,22,0,2020-03-17,7.290018473569541
2020-03-17,California,6,732,14,2020-03-17,18.52591285486519
2020-03-17,Colorado,8,183,3,2020-03-17,31.777806796491454
2020-03-17,Missouri,29,16,0,2020-03-17,2.606955226195729
2020-03-17,Delaware,10,16,0,2020-03-17,16.431085971549575
2020-03-17,District of Columbia,11,31,0,2020-03-17,43.924964824604785
2020-03-17,Florida,12,210,6,2020-03-17,9.777566416797077
2020-03-17,Georgia,13,142,1,2020-03-17,13.37424344871632
2020-03-17,Guam,66,3,0,2020-03-17,18.103042518012526
2020-03-17,Connecticut,9,68,0,2020-03-17,19.072798346949348
2020-03-17,Idaho,16,9,0,2020-03-17,5.0221392639217886
2020-03-17,Hawaii,15,14,0,2020-03-17,9.887899471138633
2020-03-17,Minnesota,27,60,0,2020-03-17,10.638992047708077
2020-03-17,Michigan,26,65,0,2020-03-17,6.508554192775565
2020-03-17,Maryland,24,57,0,2020-03-17,9.428219819772135
2020-03-17,Maine,23,32,0,2020-03-17,23.805768732908202
2020-03-17,Massachusetts,25,218,0,2020-03-17,31.369149707540238
2020-03-17,Kansas,20,17,1,2020-03-17,5.835278998418982
2020-03-17,Iowa,19,29,0,2020-03-17,9.191555179441345
2020-03-17,Indiana,18,30,2,2020-03-17,4.456183020784083
2020-03-17,Illinois,17,159,1,2020-03-17,12.547525726570791
2020-03-17,Kentucky,21,26,1,2020-03-17,5.819584378713483
2020-03-18,North Dakota,38,7,0,2020-03-18,9.185604320908272
2020-03-18,Oregon,41,74,3,2020-03-18,17.544953609008815
2020-03-18,Oklahoma,40,29,0,2020-03-18,7.328838144125899
2020-03-18,Ohio,39,90,0,2020-03-18,7.699480712800814
2020-03-18,North Carolina,37,66,0,2020-03-18,6.292855778042967
2020-03-18,Pennsylvania,42,139,1,2020-03-18,10.857687817104045
2020-03-18,New Mexico,35,28,0,2020-03-18,13.353497113975436
2020-03-18,New Jersey,34,427,5,2020-03-18,48.073729564443006
2020-03-18,New Hampshire,33,39,0,2020-03-18,28.6825656334324
2020-03-18,Nevada,32,82,1,2020-03-18,26.622028234933556
2020-03-18,New York,36,2382,27,2020-03-18,122.44544841944361
2020-03-18,Puerto Rico,72,5,0,2020-03-18,1.5655851812978954
2020-03-18,Nebraska,31,43,0,2020-03-18,22.22902303960695
2020-03-18,South Carolina,45,60,1,2020-03-18,11.653395391548258
2020-03-18,South Dakota,46,11,1,2020-03-18,12.434169550075227
2020-03-18,Tennessee,47,98,0,2020-03-18,14.341797823383395
2020-03-18,Texas,48,166,2,2020-03-18,5.724951071498741
2020-03-18,Utah,49,65,0,2020-03-18,20.274750948078548
2020-03-18,Vermont,50,19,0,2020-03-18,30.449254714426054
2020-03-18,Virgin Islands,78,3,0,2020-03-18,28.59484911451284
2020-03-18,Virginia,51,78,2,2020-03-18,743.4660769773338
2020-03-18,Washington,53,1026,68,2020-03-18,134.73597068271346
2020-03-18,West Virginia,54,2,0,2020-03-18,19.06323274300856
2020-03-18,Wisconsin,55,106,0,2020-03-18,18.205444664550942
2020-03-18,Wyoming,56,17,0,2020-03-18,29.37319333263068
2020-03-18,Rhode Island,44,33,0,2020-03-18,31.150854146981057
2020-03-18,Montana,30,12,0,2020-03-18,11.227776020838752
2020-03-18,Georgia,13,193,3,2020-03-18,18.177668912691903
2020-03-18,Mississippi,28,34,0,2020-03-18,11.42415920708271
2020-03-18,Alaska,2,9,0,2020-03-18,12.302729155417644
2020-03-18,Arizona,4,28,0,2020-03-18,3.8468317974170447
2020-03-18,Arkansas,5,33,0,2020-03-18,10.93502771035431
2020-03-18,California,6,893,17,2020-03-18,22.600601337970787
2020-03-18,Colorado,8,216,3,2020-03-18,37.508230972907945
2020-03-18,Connecticut,9,96,1,2020-03-18,26.926303548634372
2020-03-18,Delaware,10,26,0,2020-03-18,26.70051470376806
2020-03-18,District of Columbia,11,36,0,2020-03-18,51.00963657050878
2020-03-18,Florida,12,326,7,2020-03-18,15.178507866075462
2020-03-18,Missouri,29,21,1,2020-03-18,3.421628734381894
2020-03-18,Guam,66,8,0,2020-03-18,48.274780048033406
2020-03-18,Hawaii,15,16,0,2020-03-18,11.300456538444154
2020-03-18,Alabama,1,51,0,2020-03-18,10.401402353776168
2020-03-18,Illinois,17,286,1,2020-03-18,22.569763256599032
2020-03-18,Indiana,18,39,2,2020-03-18,5.793037927019308
2020-03-18,Iowa,19,38,0,2020-03-18,12.044106786854176
2020-03-18,Kansas,20,22,1,2020-03-18,7.551537527365742
2020-03-18,Kentucky,21,35,1,2020-03-18,7.834055894421996
2020-03-18,Louisiana,22,280,7,2020-03-18,60.23067488040985
2020-03-18,Maine,23,43,0,2020-03-18,31.9890017348454
2020-03-18,Maryland,24,85,1,2020-03-18,14.059626047028623
2020-03-18,Massachusetts,25,256,0,2020-03-18,36.83716662903808
2020-03-18,Michigan,26,80,1,2020-03-18,8.010528237262234
2020-03-18,Minnesota,27,77,0,2020-03-18,13.653373127892033
2020-03-18,Idaho,16,11,0,2020-03-18,6.138170211459964
2020-03-19,Pennsylvania,42,187,1,2020-03-19,14.60710519279465
2020-03-19,Oregon,41,87,3,2020-03-19,20.627175188969822
2020-03-19,Oklahoma,40,44,1,2020-03-19,11.119616494535846
2020-03-19,Ohio,39,120,0,2020-03-19,10.265974283734419
2020-03-19,New Hampshire,33,44,0,2020-03-19,32.359817637718606
2020-03-19,North Carolina,37,104,0,2020-03-19,9.916015165401038
2020-03-19,New York,36,4152,30,2020-03-19,213.43136097293447
2020-03-19,New Mexico,35,35,0,2020-03-19,16.691871392469295
2020-03-19,New Jersey,34,735,9,2020-03-19,82.74986236502484
2020-03-19,Puerto Rico,72,6,0,2020-03-19,1.8787022175574744
2020-03-19,North Dakota,38,19,0,2020-03-19,24.932354585322454
2020-03-19,Rhode Island,44,44,0,2020-03-19,41.53447219597474
2020-03-19,Vermont,50,22,2,2020-03-19,35.25703177459859
2020-03-19,South Dakota,46,14,1,2020-03-19,15.825306700095744
2020-03-19,Tennessee,47,155,0,2020-03-19,22.683455741065572
2020-03-19,Texas,48,248,4,2020-03-19,8.55293895019089
2020-03-19,Utah,49,80,0,2020-03-19,24.953539628404364
2020-03-19,Virgin Islands,78,3,0,2020-03-19,28.59484911451284
2020-03-19,Virginia,51,94,2,2020-03-19,895.9719389214024
2020-03-19,Washington,53,1228,75,2020-03-19,161.262935670928
2020-03-19,West Virginia,54,5,0,2020-03-19,47.6580818575214
2020-03-19,Wisconsin,55,155,2,2020-03-19,26.621169084956566
2020-03-19,Wyoming,56,18,0,2020-03-19,31.10102823455013
2020-03-19,Nevada,32,99,1,2020-03-19,32.14122921046856
2020-03-19,South Carolina,45,81,1,2020-03-19,15.732083778590148
2020-03-19,Nebraska,31,47,0,2020-03-19,24.296839136314574
2020-03-19,Montana,30,19,0,2020-03-19,17.77731203299469
2020-03-19,Alabama,1,78,0,2020-03-19,15.90802712930473
2020-03-19,Missouri,29,35,1,2020-03-19,5.702714557303157
2020-03-19,Alaska,2,12,0,2020-03-19,16.40363887389019
2020-03-19,Arizona,4,47,0,2020-03-19,6.457181945664325
2020-03-19,Arkansas,5,62,0,2020-03-19,20.544597516423252
2020-03-19,California,6,1067,19,2020-03-19,27.00430193461907
2020-03-19,Colorado,8,278,5,2020-03-19,48.27448245587226
2020-03-19,Connecticut,9,159,4,2020-03-19,44.59669025242568
2020-03-19,District of Columbia,11,68,0,2020-03-19,96.35153574429437
2020-03-19,Florida,12,434,8,2020-03-19,20.206970594713958
2020-03-19,Georgia,13,282,10,2020-03-19,26.560117271394386
2020-03-19,Guam,66,12,0,2020-03-19,72.4121700720501
2020-03-19,Hawaii,15,26,0,2020-03-19,18.36324187497175
2020-03-19,Delaware,10,30,0,2020-03-19,30.808286196655455
2020-03-19,Illinois,17,420,4,2020-03-19,33.14440757962096
2020-03-19,Idaho,16,23,0,2020-03-19,12.834355896689015
2020-03-19,Minnesota,27,89,0,2020-03-19,15.781171537433648
2020-03-19,Michigan,26,334,3,2020-03-19,33.443955390569826
2020-03-19,Massachusetts,25,328,0,2020-03-19,47.197619743455036
2020-03-19,Maryland,24,108,1,2020-03-19,17.863995447989307
2020-03-19,Maine,23,52,0,2020-03-19,38.68437419097583
2020-03-19,Mississippi,28,50,1,2020-03-19,16.800234128062808
2020-03-19,Kentucky,21,47,2,2020-03-19,10.520017915366681
2020-03-19,Kansas,20,35,1,2020-03-19,12.013809702627317
2020-03-19,Iowa,19,44,0,2020-03-19,13.945807858462729
2020-03-19,Indiana,18,56,2,2020-03-19,8.318208305463623
2020-03-19,Louisiana,22,392,10,2020-03-19,84.32294483257378
2020-03-20,Pennsylvania,42,269,1,2020-03-20,21.0123598762661
2020-03-20,Oregon,41,114,3,2020-03-20,27.028712316581146
2020-03-20,Oklahoma,40,49,1,2020-03-20,12.383209278005829
2020-03-20,Ohio,39,169,1,2020-03-20,14.457913782925974
2020-03-20,North Dakota,38,27,0,2020-03-20,35.43018809493191
2020-03-20,New Mexico,35,43,0,2020-03-20,20.507156282176563
2020-03-20,New York,36,7102,57,2020-03-20,365.07454856208585
2020-03-20,New Jersey,34,896,11,2020-03-20,100.87602269260172
2020-03-20,New Hampshire,33,55,0,2020-03-20,40.44977204714826
2020-03-20,Nevada,32,165,2,2020-03-20,53.568715350780934
2020-03-20,North Carolina,37,144,0,2020-03-20,13.729867152093746
2020-03-20,Puerto Rico,72,14,0,2020-03-20,4.383638507634107
2020-03-20,Nebraska,31,53,0,2020-03-20,27.39856328137601
2020-03-20,South Carolina,45,126,3,2020-03-20,24.472130322251342
2020-03-20,South Dakota,46,14,1,2020-03-20,15.825306700095744
2020-03-20,Tennessee,47,237,0,2020-03-20,34.68373555246801
2020-03-20,Texas,48,377,5,2020-03-20,13.001846710572442
2020-03-20,Utah,49,112,0,2020-03-20,34.93495547976611
2020-03-20,Vermont,50,29,2,2020-03-20,46.47517824833451
2020-03-20,Virgin Islands,78,6,0,2020-03-20,57.18969822902568
2020-03-20,Virginia,51,115,2,2020-03-20,1096.1358827229922
2020-03-20,Washington,53,1404,83,2020-03-20,184.37553882897632
2020-03-20,West Virginia,54,8,0,2020-03-20,76.25293097203424
2020-03-20,Wisconsin,55,216,3,2020-03-20,37.09788724097173
2020-03-20,Wyoming,56,22,0,2020-03-20,38.01236784222794
2020-03-20,Rhode Island,44,44,0,2020-03-20,41.53447219597474
2020-03-20,Montana,30,19,0,2020-03-20,17.77731203299469
2020-03-20,Missouri,29,73,3,2020-03-20,11.894233219518012
2020-03-20,Mississippi,28,80,1,2020-03-20,26.880374604900496
2020-03-20,Alabama,1,106,0,2020-03-20,21.618600970593604
2020-03-20,Alaska,2,14,0,2020-03-20,19.137578686205224
2020-03-20,Arizona,4,70,1,2020-03-20,9.617079493542612
2020-03-20,Arkansas,5,100,0,2020-03-20,33.13644760713427
2020-03-20,California,6,1283,24,2020-03-20,32.47096474425142
2020-03-20,Colorado,8,364,5,2020-03-20,63.20831515804857
2020-03-20,Connecticut,9,194,4,2020-03-20,54.413571754531965
2020-03-20,District of Columbia,11,77,1,2020-03-20,109.10394488692157
2020-03-20,Florida,12,564,9,2020-03-20,26.259749805112147
2020-03-20,Georgia,13,482,14,2020-03-20,45.39707987522019
2020-03-20,Guam,66,14,0,2020-03-20,84.48086508405846
2020-03-20,Hawaii,15,37,0,2020-03-20,26.132305745152102
2020-03-20,Delaware,10,39,0,2020-03-20,40.05077205565209
2020-03-20,Illinois,17,583,5,2020-03-20,46.00759433075957
2020-03-20,Idaho,16,31,0,2020-03-20,17.298479686841716
2020-03-20,Michigan,26,548,4,2020-03-20,54.8721184252463
2020-03-20,Massachusetts,25,413,1,2020-03-20,59.42871022575284
2020-03-20,Maryland,24,150,2,2020-03-20,24.81110478887404
2020-03-20,Maine,23,57,0,2020-03-20,42.40402555549274
2020-03-20,Minnesota,27,115,0,2020-03-20,20.391401424773814
2020-03-20,Kentucky,21,63,2,2020-03-20,14.101300609959594
2020-03-20,Kansas,20,49,1,2020-03-20,16.819333583678244
2020-03-20,Iowa,19,45,0,2020-03-20,14.262758037064154
2020-03-20,Indiana,18,79,3,2020-03-20,11.734615288064752
2020-03-20,Louisiana,22,537,10,2020-03-20,115.51383003850032
2020-03-21,Oregon,41,137,4,2020-03-21,32.48187357343524
2020-03-21,Oklahoma,40,53,1,2020-03-21,13.394083504781815
2020-03-21,Ohio,39,247,3,2020-03-21,21.130797067353345
2020-03-21,North Dakota,38,28,0,2020-03-21,36.74241728363309
2020-03-21,North Carolina,37,184,0,2020-03-21,17.543719138786454
2020-03-21,New Mexico,35,57,0,2020-03-21,27.18390483916428
2020-03-21,New Jersey,34,1336,16,2020-03-21,150.41335526486148
2020-03-21,New Hampshire,33,65,0,2020-03-21,47.80427605572067
2020-03-21,Nevada,32,165,2,2020-03-21,53.568715350780934
2020-03-21,Pennsylvania,42,388,2,2020-03-21,30.30779045349906
2020-03-21,New York,36,10356,80,2020-03-21,532.3446951434753
2020-03-21,Puerto Rico,72,21,1,2020-03-21,6.57545776145116
2020-03-21,Wyoming,56,24,0,2020-03-21,41.46803764606684
2020-03-21,South Carolina,45,172,3,2020-03-21,33.40640012243834
2020-03-21,South Dakota,46,14,1,2020-03-21,15.825306700095744
2020-03-21,Tennessee,47,312,2,2020-03-21,45.65960123362877
2020-03-21,Texas,48,547,5,2020-03-21,18.86474841030007
2020-03-21,Utah,49,138,0,2020-03-21,43.04485585899753
2020-03-21,Vermont,50,49,2,2020-03-21,78.52702531615141
2020-03-21,Virgin Islands,78,6,0,2020-03-21,57.18969822902568
2020-03-21,Virginia,51,152,3,2020-03-21,1448.8056884686507
2020-03-21,Washington,53,1655,95,2020-03-21,217.33726265096567
2020-03-21,West Virginia,54,12,0,2020-03-21,114.37939645805136
2020-03-21,Wisconsin,55,281,4,2020-03-21,48.26160330885674
2020-03-21,Nebraska,31,61,0,2020-03-21,31.534195474791254
2020-03-21,Rhode Island,44,66,0,2020-03-21,62.301708293962115
2020-03-21,Montana,30,29,0,2020-03-21,27.133792050360316
2020-03-21,Missouri,29,93,3,2020-03-21,15.152927252262675
2020-03-21,Mississippi,28,140,1,2020-03-21,47.040655558575864
2020-03-21,Alaska,2,21,0,2020-03-21,28.706368029307836
2020-03-21,Arizona,4,104,1,2020-03-21,14.288232390406165
2020-03-21,Arkansas,5,118,0,2020-03-21,39.101008176418446
2020-03-21,California,6,1544,28,2020-03-21,39.07651563922384
2020-03-21,Colorado,8,475,6,2020-03-21,82.48337829690405
2020-03-21,Connecticut,9,223,5,2020-03-21,62.547559284848596
2020-03-21,Delaware,10,45,0,2020-03-21,46.21242929498318
2020-03-21,District of Columbia,11,98,1,2020-03-21,138.85956621971835
2020-03-21,Florida,12,764,11,2020-03-21,35.57171782110937
2020-03-21,Georgia,13,552,20,2020-03-21,51.990016786559224
2020-03-21,Guam,66,15,0,2020-03-21,90.51521259006263
2020-03-21,Hawaii,15,48,0,2020-03-21,33.901369615332456
2020-03-21,Alabama,1,131,0,2020-03-21,26.71732761460153
2020-03-21,Illinois,17,751,6,2020-03-21,59.26535736260795
2020-03-21,Indiana,18,126,4,2020-03-21,18.71596868729315
2020-03-21,Iowa,19,68,0,2020-03-21,21.552612144896944
2020-03-21,Kansas,20,57,2,2020-03-21,19.56534722999306
2020-03-21,Kentucky,21,84,3,2020-03-21,18.80173414661279
2020-03-21,Louisiana,22,763,16,2020-03-21,164.12858904911684
2020-03-21,Maine,23,70,0,2020-03-21,52.075119103236695
2020-03-21,Maryland,24,195,3,2020-03-21,32.25443622553625
2020-03-21,Massachusetts,25,525,2,2020-03-21,75.54497062595699
2020-03-21,Michigan,26,787,6,2020-03-21,78.80357153406722
2020-03-21,Minnesota,27,138,1,2020-03-21,24.46968170972858
2020-03-21,Idaho,16,42,0,2020-03-21,23.43664989830168
2020-03-22,Pennsylvania,42,504,3,2020-03-22,39.36888244475136
2020-03-22,Oregon,41,161,5,2020-03-22,38.17212879797864
2020-03-22,Oklahoma,40,67,2,2020-03-22,16.932143298497767
2020-03-22,Ohio,39,351,3,2020-03-22,30.027974779923177
2020-03-22,New Hampshire,33,78,0,2020-03-22,57.3651312668648
2020-03-22,North Carolina,37,269,0,2020-03-22,25.648154610508456
2020-03-22,New York,36,15168,122,2020-03-22,779.7030065600843
2020-03-22,New Mexico,35,65,0,2020-03-22,30.99918972887155
2020-03-22,New Jersey,34,1914,20,2020-03-22,215.48739668933
2020-03-22,Puerto Rico,72,23,1,2020-03-22,7.201691833970318
2020-03-22,North Dakota,38,30,0,2020-03-22,39.36687566103545
2020-03-22,Rhode Island,44,83,0,2020-03-22,78.34911800604327
2020-03-22,Vermont,50,52,2,2020-03-22,83.33480237632394
2020-03-22,South Dakota,46,21,1,2020-03-22,23.737960050143617
2020-03-22,Tennessee,47,424,2,2020-03-22,62.050227317495505
2020-03-22,Texas,48,632,7,2020-03-22,21.79619926016388
2020-03-22,Utah,49,182,1,2020-03-22,56.769302654619935
2020-03-22,Virgin Islands,78,17,0,2020-03-22,162.03747831557277
2020-03-22,Virginia,51,219,6,2020-03-22,2087.423985359437
2020-03-22,Washington,53,1844,97,2020-03-22,242.15704672409709
2020-03-22,West Virginia,54,16,0,2020-03-22,152.50586194406847
2020-03-22,Wisconsin,55,382,4,2020-03-22,65.60830058357037
2020-03-22,Wyoming,56,26,0,2020-03-22,44.92370744990574
2020-03-22,Nevada,32,190,2,2020-03-22,61.685187373626526
2020-03-22,South Carolina,45,194,3,2020-03-22,37.67931176600604
2020-03-22,Nebraska,31,62,0,2020-03-22,32.05114949896816
2020-03-22,Montana,30,34,0,2020-03-22,31.81203205904313
2020-03-22,Missouri,29,130,3,2020-03-22,21.1815112128403
2020-03-22,Alaska,2,22,0,2020-03-22,30.07333793546535
2020-03-22,Arizona,4,153,2,2020-03-22,21.020188035885994
2020-03-22,Arkansas,5,165,0,2020-03-22,54.67513855177155
2020-03-22,California,6,1851,35,2020-03-22,46.84626324365501
2020-03-22,Colorado,8,591,7,2020-03-22,102.62668752309534
2020-03-22,Connecticut,9,327,8,2020-03-22,91.71772146253583
2020-03-22,Delaware,10,56,0,2020-03-22,57.508800900423516
2020-03-22,District of Columbia,11,116,2,2020-03-22,164.36438450497275
2020-03-22,Florida,12,1000,13,2020-03-22,46.55984007998608
2020-03-22,Georgia,13,620,25,2020-03-22,58.394584071859995
2020-03-22,Guam,66,27,1,2020-03-22,162.92738266211273
2020-03-22,Hawaii,15,56,0,2020-03-22,39.55159788455453
2020-03-22,Alabama,1,157,0,2020-03-22,32.020003324369775
2020-03-22,Illinois,17,1047,9,2020-03-22,82.62427318062653
2020-03-22,Mississippi,28,207,1,2020-03-22,69.55296929018003
2020-03-22,Minnesota,27,171,1,2020-03-22,30.321127335968022
2020-03-22,Michigan,26,1033,9,2020-03-22,103.43594586364858
2020-03-22,Idaho,16,47,0,2020-03-22,26.22672726714712
2020-03-22,Maryland,24,245,3,2020-03-22,40.52480448849426
2020-03-22,Massachusetts,25,646,5,2020-03-22,92.95628766546326
2020-03-22,Louisiana,22,837,20,2020-03-22,180.04669598179657
2020-03-22,Kentucky,21,103,3,2020-03-22,23.054507346441873
2020-03-22,Kansas,20,66,2,2020-03-22,22.654612582097226
2020-03-22,Iowa,19,90,0,2020-03-22,28.52551607412831
2020-03-22,Indiana,18,201,6,2020-03-22,29.85642623925336
2020-03-22,Maine,23,89,0,2020-03-22,66.20979428840094
2020-03-23,Oregon,41,191,5,2020-03-23,45.284947828657884
2020-03-23,Oklahoma,40,81,2,2020-03-23,20.470203092213715
2020-03-23,Ohio,39,444,6,2020-03-23,37.98410484981735
2020-03-23,North Dakota,38,32,0,2020-03-23,41.99133403843781
2020-03-23,Nevada,32,265,4,2020-03-23,86.03460344216332
2020-03-23,New York,36,20875,159,2020-03-23,1073.0683189571307
2020-03-23,New Mexico,35,83,0,2020-03-23,39.583580730712896
2020-03-23,New Jersey,34,2844,27,2020-03-23,320.19130417160636
2020-03-23,New Hampshire,33,101,1,2020-03-23,74.28049048658134
2020-03-23,Pennsylvania,42,644,6,2020-03-23,50.30468312384895
2020-03-23,North Carolina,37,303,0,2020-03-23,28.889928799197257
2020-03-23,Puerto Rico,72,31,2,2020-03-23,9.70662812404695
2020-03-23,Vermont,50,75,2,2020-03-23,120.19442650431337
2020-03-23,South Carolina,45,299,5,2020-03-23,58.07275370121549
2020-03-23,South Dakota,46,28,1,2020-03-23,31.65061340019149
2020-03-23,Tennessee,47,522,2,2020-03-23,76.3920251408789
2020-03-23,Texas,48,728,7,2020-03-23,25.10701433765713
2020-03-23,Utah,49,257,1,2020-03-23,80.16324605624902
2020-03-23,Virgin Islands,78,17,0,2020-03-23,162.03747831557277
2020-03-23,Virginia,51,254,6,2020-03-23,2421.030558362087
2020-03-23,Washington,53,2101,110,2020-03-23,275.90670019920174
2020-03-23,West Virginia,54,16,0,2020-03-23,152.50586194406847
2020-03-23,Wisconsin,55,418,5,2020-03-23,71.791281790399
2020-03-23,Wyoming,56,28,0,2020-03-23,48.37937725374465
2020-03-23,Nebraska,31,73,0,2020-03-23,37.737643764914125
2020-03-23,Rhode Island,44,106,0,2020-03-23,100.06031938121188
2020-03-23,Montana,30,45,0,2020-03-23,42.10416007814532
2020-03-23,Missouri,29,183,4,2020-03-23,29.81705039961365
2020-03-23,Mississippi,28,249,1,2020-03-23,83.66516595775279
2020-03-23,Alabama,1,196,0,2020-03-23,39.97401688902214
2020-03-23,Alaska,2,36,0,2020-03-23,49.21091662167058
2020-03-23,Arizona,4,234,2,2020-03-23,32.14852287841387
2020-03-23,Arkansas,5,201,0,2020-03-23,66.60425969033989
2020-03-23,California,6,2240,39,2020-03-23,56.691318025816976
2020-03-23,Colorado,8,721,10,2020-03-23,125.20108579382698
2020-03-23,Connecticut,9,415,10,2020-03-23,116.40016638211735
2020-03-23,District of Columbia,11,138,2,2020-03-23,195.53694018695032
2020-03-23,Florida,12,1222,18,2020-03-23,56.89612457774299
2020-03-23,Georgia,13,800,25,2020-03-23,75.34785041530321
2020-03-23,Guam,66,29,1,2020-03-23,174.9960776741211
2020-03-23,Hawaii,15,77,0,2020-03-23,54.38344709126249
2020-03-23,Delaware,10,87,0,2020-03-23,89.34402997030081
2020-03-23,Illinois,17,1285,12,2020-03-23,101.40610414241173
2020-03-23,Idaho,16,50,0,2020-03-23,27.90077368845438
2020-03-23,Michigan,26,1324,16,2020-03-23,132.57424232668996
2020-03-23,Massachusetts,25,777,5,2020-03-23,111.80655652641634
2020-03-23,Maryland,24,290,3,2020-03-23,47.968135925156474
2020-03-23,Maine,23,107,0,2020-03-23,79.6005392006618
2020-03-23,Minnesota,27,235,1,2020-03-23,41.66938552018997
2020-03-23,Kentucky,21,124,3,2020-03-23,27.754940883095074
2020-03-23,Kansas,20,82,2,2020-03-23,28.146639874726855
2020-03-23,Iowa,19,105,0,2020-03-23,33.279768753149696
2020-03-23,Indiana,18,259,7,2020-03-23,38.471713412769255
2020-03-23,Louisiana,22,1172,34,2020-03-23,252.10839628514407
2020-03-24,Oregon,41,209,8,2020-03-24,49.552639247065436
2020-03-24,Oklahoma,40,106,3,2020-03-24,26.78816700956363
2020-03-24,Ohio,39,564,8,2020-03-24,48.25007913355177
2020-03-24,North Dakota,38,36,0,2020-03-24,47.240250793242545
2020-03-24,North Carolina,37,399,0,2020-03-24,38.04317356725976
2020-03-24,New Mexico,35,100,0,2020-03-24,47.691061121340844
2020-03-24,New Jersey,34,3675,44,2020-03-24,413.7493118251242
2020-03-24,New Hampshire,33,108,1,2020-03-24,79.42864329258204
2020-03-24,Nevada,32,315,6,2020-03-24,102.2675474878545
2020-03-24,Pennsylvania,42,851,7,2020-03-24,66.4740455565147
2020-03-24,New York,36,25665,218,2020-03-24,1319.2957320256173
2020-03-24,Puerto Rico,72,39,2,2020-03-24,12.211564414123583
2020-03-24,Wyoming,56,37,0,2020-03-24,63.929891371019714
2020-03-24,South Carolina,45,342,7,2020-03-24,66.42435373182508
2020-03-24,South Dakota,46,30,1,2020-03-24,33.91137150020516
2020-03-24,Tennessee,47,679,2,2020-03-24,99.36817063344209
2020-03-24,Texas,48,857,11,2020-03-24,29.555922098038682
2020-03-24,Utah,49,298,1,2020-03-24,92.95193511580626
2020-03-24,Vermont,50,95,7,2020-03-24,152.24627357213026
2020-03-24,Virgin Islands,78,17,0,2020-03-24,162.03747831557277
2020-03-24,Virginia,51,290,7,2020-03-24,2764.168747736241
2020-03-24,Washington,53,2469,123,2020-03-24,324.2330522569391
2020-03-24,West Virginia,54,39,0,2020-03-24,371.7330384886669
2020-03-24,Wisconsin,55,481,5,2020-03-24,82.61149890234908
2020-03-24,Nebraska,31,77,0,2020-03-24,39.80545986162175
2020-03-24,Rhode Island,44,124,0,2020-03-24,117.05169437047428
2020-03-24,Missouri,29,255,5,2020-03-24,41.54834891749443
2020-03-24,Louisiana,22,1388,46,2020-03-24,298.5720597643174
2020-03-24,Mississippi,28,320,1,2020-03-24,107.52149841960198
2020-03-24,Montana,30,51,0,2020-03-24,47.7180480885647
2020-03-24,Alabama,1,242,0,2020-03-24,49.355673913996725
2020-03-24,Alaska,2,42,0,2020-03-24,57.41273605861567
2020-03-24,Arizona,4,326,6,2020-03-24,44.78811306992702
2020-03-24,Arkansas,5,232,2,2020-03-24,76.87655844855152
2020-03-24,California,6,2644,52,2020-03-24,66.91600216975897
2020-03-24,Colorado,8,912,11,2020-03-24,158.36808633005577
2020-03-24,Connecticut,9,618,12,2020-03-24,173.33807909433378
2020-03-24,District of Columbia,11,183,2,2020-03-24,259.2989859000863
2020-03-24,Florida,12,1467,19,2020-03-24,68.30328539733958
2020-03-24,Georgia,13,1097,38,2020-03-24,103.32073988198454
2020-03-24,Guam,66,32,1,2020-03-24,193.09912019213363
2020-03-24,Delaware,10,104,0,2020-03-24,106.80205881507224
2020-03-24,Idaho,16,73,0,2020-03-24,40.7351295851434
2020-03-24,Minnesota,27,262,1,2020-03-24,46.45693194165861
2020-03-24,Hawaii,15,90,0,2020-03-24,63.565068028748364
2020-03-24,Massachusetts,25,1159,11,2020-03-24,166.7745161056841
2020-03-24,Maryland,24,349,4,2020-03-24,57.72717047544693
2020-03-24,Maine,23,118,0,2020-03-24,87.783772202599
2020-03-24,Michigan,26,1791,24,2020-03-24,179.33570091170824
2020-03-24,Kansas,20,99,3,2020-03-24,33.98191887314584
2020-03-24,Iowa,19,124,1,2020-03-24,39.30182214657678
2020-03-24,Indiana,18,366,12,2020-03-24,54.36543285356582
2020-03-24,Kentucky,21,157,3,2020-03-24,35.14133644069295
2020-03-24,Illinois,17,1535,16,2020-03-24,121.1349181779004
2020-03-25,Nevada,32,405,10,2020-03-25,131.48684677009865
2020-03-25,Oregon,41,266,10,2020-03-25,63.066995405356
2020-03-25,Oklahoma,40,164,5,2020-03-25,41.44584329781543
2020-03-25,Ohio,39,706,11,2020-03-25,60.3981487026375
2020-03-25,North Dakota,38,45,0,2020-03-25,59.050313491553176
2020-03-25,New York,36,33066,325,2020-03-25,1699.7402172280952
2020-03-25,New Mexico,35,112,1,2020-03-25,53.413988455901745
2020-03-25,New Jersey,34,4402,62,2020-03-25,495.598495416108
2020-03-25,New Hampshire,33,137,1,2020-03-25,100.75670491744202
2020-03-25,Pennsylvania,42,1151,11,2020-03-25,89.90790415458098
2020-03-25,North Carolina,37,563,1,2020-03-25,53.67996671269986
